gstin,state_code,gst_compliance_rate,avg_days_late_filing,monthly_turnover,turnover_growth_mom,unique_buyers,buyer_concentration_hhi,upi_inflow_monthly,upi_inflow_cov,eway_bill_count,eway_growth_mom,epfo_compliant,bounce_rate,promoter_cibil,circular_flag,itc_efficiency,gross_margin_proxy,profile,default,gst_upi_correlation,working_capital_proxy
06NYKPC3414UZ1V,6,0.45116811340195556,14.768177804100397,1371681.5742611992,-0.22469356298443013,1,0.6064997515677846,1173414.6973975806,0.6588305370706657,7,-0.06767983707854772,0,0.3152303352634761,611,0,0.6287960469734453,0.040146149579316046,stressed,0,1.168965735049457,25.66371203235546
29KOTPB7422LZ1V,29,0.9312907394213649,0.8132887612921973,3310206.787351353,0.17991434504175374,8,0.21254272204927538,2918846.803015817,0.13096572251954397,164,0.19171043881746197,1,0.03682676141673963,734,0,0.932449073724466,0.1524212214616549,healthy,0,1.1340803443096685,26.45315223963382
27BTCPN9399VZ1V,27,0.9051681721168607,1.594063894704444,3070667.5107624475,0.145614485224731,45,0.18165278672117263,3509022.566862754,0.20326006966023907,184,0.09844347094118691,1,0.03975930973843519,833,0,0.8406248376893112,0.19023542731290177,healthy,0,0.8750777324033517,34.282668715162814
06XWCPJ5524AZ1V,6,0.9081229634806672,2.9777453864632903,1456046.333308517,0.1982631490945222,32,0.21681919055930265,1584390.1651650057,0.2318845924163995,52,0.13667105753766273,1,0.04330507726889174,741,0,0.8434159282429232,0.19482899399758033,healthy,0,0.9189948065329462,32.64436293517236
27WYPPD8306SZ1V,27,0.8597080704583945,1.5168214110708522,710690.7994258231,0.02694768269330128,10,0.3656144204024825,837897.1157950197,0.4012290401086436,27,0.012437187209172173,1,0.06200013334774084,727,0,0.6850557486128143,0.1998295265427817,thin_file,0,0.8481838474303618,35.36969029873335
09YHUPI2774YZ1V,9,0.9350587558806597,1.7697530605638994,2447424.9894188754,0.11562123830355937,41,0.2065822172291248,2336009.980814414,0.20279789783196217,164,0.1675479519111715,1,0.01982713911606351,761,0,0.893313005034181,0.25797819339947925,healthy,1,1.047694577300401,28.634299203209707
29YRGPS2931GZ1V,29,0.977985098889335,0.11885647604507144,2818129.1784828817,0.06573952676272624,22,0.11388630222075385,3229572.5947315693,0.12849910858030264,124,0.12483322301770343,1,0.030907786715905956,737,0,0.9053697455816155,0.20954378935790627,healthy,0,0.872601279525384,34.37996333940432
09UNMPN1296PZ1V,9,0.9693422128056309,2.101834489183355,3964582.8647703063,0.18092891323484972,32,0.1499942588750704,4238435.462201162,0.22383454707316736,41,0.07799599096965239,1,0.0012844822434704085,709,0,0.8426812078515401,0.19088539301401913,healthy,0,0.9353882818617615,32.072242705766136
29HEPPV3092DZ1V,29,0.9356096725897847,2.959545746378939,3344254.241298926,0.08558401876039917,44,0.09424954616685653,2995976.0524656386,0.14919154567690163,95,0.07410220598893336,1,0.009328351202565288,819,0,0.842764275304077,0.14773977524716078,healthy,0,1.116248655775022,26.875732252658988
09JCMPD9121IZ1V,9,0.46928249937962335,36.02258875226764,1204380.141060329,-0.09774136243991458,1,0.8732564555100344,705769.0597852446,1.0009448853904337,15,-0.09998639801215714,0,0.20383217223471856,557,0,0.45178273387068235,0.02026321555795882,stressed,1,1.5,20.0
19MFYPR6624PZ1V,19,0.9522576599336745,0.8986970338616217,1122820.7161598867,0.12509364021056268,23,0.1912321762287048,1192577.0121733733,0.11004520229279476,97,0.060935275305185534,1,0.020143664131631857,776,0,0.8442935741071915,0.15718149168896767,healthy,0,0.9415079317298247,31.86377829540028
09JXKPY7525SZ1V,9,0.996991204610727,0.28170214736825516,3624928.8965455303,0.11656253289568569,46,0.20153991561285078,3273836.179299136,0.2385251904452329,61,0.17571729344721654,1,0.047230710973701164,713,0,0.9024872042434469,0.19954796224134838,healthy,0,1.1072419931902506,27.09434810502647
29DNFPI4749PZ1V,29,0.43107296983090454,39.32051845179297,559675.7338349482,-0.27926821187256845,3,0.8246213915543539,385490.6235187648,1.1355234202889828,15,-0.2092027009772877,0,0.18614567903128862,627,0,0.5502204718432595,0.06559461857686613,stressed,0,1.451853040487,20.663248389063533
09OTPPB3480LZ1V,9,0.6044578089659951,33.803839445164705,1437436.0286658816,-0.06441637626624075,1,0.8880806351524081,742851.257902439,0.8297579954931592,24,-0.20051173594966662,0,0.19304416632724064,667,0,0.5354010175462292,0.05841941849259774,stressed,0,1.5,20.0
29FRCPF4123AZ1V,29,0.9400763060875326,1.6789209939246537,1452009.0329089924,0.07728921957429068,34,0.20064998694189246,1646338.1371305136,0.1746618632559506,155,0.09061170097153307,1,0.03219997716195079,820,0,0.8613101256647144,0.12406181690565518,healthy,0,0.881962824137557,34.01503915920269
06HSGPL8355JZ1V,6,0.854183410285143,1.8234130534014437,2629638.1304597743,0.02479185499195663,11,0.20504999595816845,2411606.2348088115,0.7272611345054709,52,-0.09651236895489451,1,0.07615838701527045,711,0,0.7113430276564451,0.1882139187270936,seasonal,0,1.0904094095063774,27.51260190755401
27YBSPQ3989GZ1V,27,0.948147444528287,2.1250120706159876,558080.6837276618,0.039755237721082116,9,0.3572384558564408,515986.9466472851,0.37604830839397446,37,0.013670600863456084,0,0.07186037406901956,680,0,0.6534341719954777,0.10757350822922099,thin_file,0,1.0815790735674384,27.737223040983185
27ZWQPO1632BZ1V,27,0.9954051027258722,1.8185239033526401,1760299.7831145434,0.15075510266087852,43,0.16653795366410543,1685396.9421092393,0.12271151843992581,103,0.15073597933891997,1,0.026015385045189666,731,0,0.9158477587603459,0.20322616017791895,healthy,0,1.044442255194533,28.723464462295567
06CKHPL6718EZ1V,6,0.9699314480822038,1.5166114270265865,5556184.395867087,0.542238670852199,1,0.8102479082292849,5657841.230975227,0.04008632192234763,15,0.7997361949832427,1,0.014934935450251886,782,1,0.9231466814853233,0.16666051662235926,fraudster,1,0.982032575507493,30.5488847806262
09QNQPG2145WZ1V,9,0.7766998669995443,1.8228321375993222,1296784.688564471,0.029241415345523974,5,0.4153735694346724,1272570.7506741513,0.5048750044776329,8,0.10704110493952072,0,0.020751149538487904,796,0,0.7422031841084682,0.20148124139271295,thin_file,0,1.0190275769559312,29.439831343541133
19KBFPB4563AZ1V,19,0.6093391099187571,12.878162752871019,1011048.9375343787,-0.16017453198079323,1,0.6655939507943219,686796.072613264,0.9207181142420829,26,-0.21815582997115018,0,0.33428344568514623,632,0,0.6521348744916415,0.05236094694340708,stressed,1,1.4721239358392517,20.378718985298697
06FXCPF7111KZ1V,6,0.9845460285035598,0.8426796332220967,6978108.713188215,1.0172399482302537,3,0.8129331087701142,7062631.263685539,0.03882604407677997,12,0.8460146117338202,1,0.019137768852659325,722,1,0.9642780605917924,0.23090328062302634,fraudster,1,0.9880324276687189,30.363375897272487
09TAUPW4374MZ1V,9,0.9608342121994501,1.6543734284906435,5694060.355788548,1.1155118829587924,1,0.8114359309060534,5749272.223101151,0.06552372599149393,13,0.4285395330884259,1,0.01027044153824967,777,1,0.9292376404702901,0.18825863484042143,fraudster,1,0.9903967206334818,30.290891897149326
19HTSPV9724FZ1V,19,0.5159330052792452,21.560296141384693,1312104.7282675302,-0.08194886775027624,1,0.6166541173911393,858363.3961245103,0.6107685192706839,8,-0.12616143731703258,0,0.13171736812934048,573,0,0.5994423275740733,0.048618087079790734,stressed,0,1.5,20.0
06XQJPY2357KZ1V,6,0.8494567897521937,1.6476520688699836,772784.0482769272,0.1285425194804082,4,0.3868418150376973,881917.0719017984,0.2814044433327546,11,0.1310041676762157,0,0.005976227417838442,702,0,0.822149820109288,0.12607032912450192,thin_file,0,0.8762547782530927,34.23661787021372
27UXJPN6815MZ1V,27,0.984186534675527,0.4568369136638717,3961101.1236923384,0.8458760517731734,1,0.9777184989246585,3892205.8908248106,0.03068466126907868,4,0.7914177807180865,1,0.014934432033681243,752,1,0.8642817684168553,0.23493669833939207,fraudster,1,1.0177008192269417,29.47821150698137
27SKUPU3856ZZ1V,27,0.8839511082229351,4.344005479089102,1060472.0494135073,0.0651073302717271,7,0.41388557073407306,1222502.7072616774,0.2479039865728789,36,0.07978994663291872,1,0.028451195974244416,767,0,0.6117652994692369,0.17359653731595798,thin_file,1,0.8674598780962149,34.58373206359698
19YEBPI7051YZ1V,19,0.9039947973286094,1.0868804700006145,4270839.308722332,0.1552248652197749,33,0.1443081117831539,3700812.3531121663,0.1853789455646605,58,0.12035374095768255,1,0.0464277766447068,839,0,0.8961629155373239,0.16986446666474384,healthy,0,1.1540275218576825,25.995913816429475
09LPIPQ3318DZ1V,9,0.9814168182649327,1.1647411263166971,7908325.66504679,1.1095459170537376,2,0.882168635496182,7806771.566040109,0.0437481627423988,2,0.5219255360303051,1,0.002761673132040181,720,1,0.8671968820412487,0.1728229514373557,fraudster,1,1.013008462992365,29.6147575227376
27QBPPP8732DZ1V,27,0.9880840677990159,1.8767300303805188,1795558.8291817834,0.9638274347581814,1,0.9701611915934898,1877145.1799235716,0.03687754317693595,5,0.8031432061793953,1,0.013611096952889637,724,1,0.8821708048351738,0.27009457265005477,fraudster,1,0.9565370054408311,31.363135800662675
09FVJPV0124IZ1V,9,0.8125203942772936,2.034933991330675,1813689.5105584285,-0.03461877799028326,18,0.26637060437537063,1737910.033778046,0.4849101729478673,30,0.3403280506600828,1,0.08296785967454555,692,0,0.81477255479253,0.12210749013960229,seasonal,0,1.0436037972665624,28.746541626790627
27LHZPV4307UZ1V,27,0.5595915203489494,22.48786894792271,1646768.956364098,-0.11046769837578876,4,0.9187143775804119,833153.2186261985,1.0663722517761323,18,-0.06538448671883279,0,0.33679013473244507,652,0,0.43905833796111005,0.028127910484088775,stressed,0,1.5,20.0
19NXSPI9877KZ1V,19,0.9938340456821038,0.5436991984969805,1079284.3229404655,0.16116809739350887,23,0.16042623584518767,1189963.4549060012,0.1279544753252579,62,0.16929009677898355,1,0.010081366002387227,771,0,0.8245483914298557,0.14628252766895888,healthy,0,0.9069894697108336,33.07645899082445
27DXQPE6376XZ1V,27,0.5072921648766734,20.17603530617359,1345110.6203656457,-0.07430598805886376,1,0.9368020395854053,1024222.6193658134,1.0867114409807606,24,-0.1686994499423007,0,0.16249808405801192,575,0,0.5574065236280432,0.0755082601437651,stressed,1,1.313299076716859,22.84323543042272
06SEHPO6937UZ1V,6,0.9994907822646435,0.5216857476584619,2464216.479391167,0.16373577135561374,24,0.17744288652753093,2208353.856036545,0.26316662499812354,157,0.08366608577549911,1,0.011190880741131155,765,0,0.880546163434012,0.21487038957467253,healthy,0,1.1158612432763981,26.885063157058692
19GTGPJ7626XZ1V,19,0.7822035341156642,1.5742057770436768,351845.34005413763,0.04097394305549177,5,0.2919038448625064,326394.3874443128,0.563375019148906,31,0.01567204751309371,0,0.07202679239473957,754,0,0.771820751103282,0.09340558781287008,thin_file,1,1.0779760730847956,27.82993124712903
19XXKPL6684AZ1V,19,0.98865577284754,4.507429255503745,551498.2059038533,0.12053126652396415,6,0.4491208403607012,455720.3403305691,0.3747108677293278,38,0.07802711048501394,0,0.029493113580386435,753,0,0.6038162099115074,0.11081809418765373,thin_file,0,1.2101680726030555,24.789945032569232
27KJOPU4991RZ1V,27,0.9636401370183407,0.15340614432630217,1881950.3254016319,0.058928705052165756,41,0.1645313634129143,1987296.2099258539,0.12289752761318103,166,0.10757583245674693,1,0.0228118254477771,734,0,0.8553579532641375,0.1393640000776309,healthy,0,0.9469903459795999,31.67930922143346
29SUYPU2856VZ1V,29,0.9796241450541369,0.8158381182553462,3707907.474336444,0.08960929770405782,49,0.21146958712304081,3859606.439677902,0.16490236003506842,56,0.09042677934384091,1,0.009546329253582175,779,0,0.9041961438340591,0.15499449807966836,healthy,0,0.9606957425031869,31.227368533800366
19ZFTPG6657JZ1V,19,0.9464733075282514,2.7724455716058536,433737.157543598,0.07016373464363693,3,0.4436145005819357,466915.0557997141,0.5244650415516529,35,0.004923824822886019,0,0.04678594626341599,694,0,0.7616552834143888,0.19620457570793048,thin_file,0,0.9289423250674786,32.294792895587776
27YQCPX9721XZ1V,27,0.9828652906118289,2.3504086801478032,1963690.8487962785,0.1911320254338807,14,0.09740841780032185,2184684.7849849355,0.29418804992092373,105,0.07657302848339384,1,0.036103303210189265,759,0,0.8060428278166998,0.1848676520222648,healthy,0,0.8988440173577805,33.376202567590376
27SVPPO9733NZ1V,27,0.9342046224063587,1.9511927479199753,952133.1119631608,0.1367012724324613,9,0.3608198560791652,749566.0718176856,0.35148134223246374,10,0.1264717297544618,0,0.0644213015989618,712,0,0.76268109608345,0.2013550079963885,thin_file,1,1.2702457431861256,23.617477295969326
27ATDPQ0762IZ1V,27,0.47961091993610316,34.07869940415482,1647176.3375367476,-0.22330142922247467,2,0.6126130821247155,1438168.849701924,0.7416258868069413,16,-0.2733795591788234,0,0.24755706141794423,665,0,0.6305403386992401,0.042164731461755915,stressed,0,1.1453288936679045,26.193349496252814
29ORAPL6637EZ1V,29,0.9798538664080898,0.3804236338275363,851455.6110729526,0.10304286620781575,4,0.40838130768444736,844226.1771143036,0.5635670976485816,24,0.14129871703258076,0,0.006431922319358352,777,0,0.7005926348853435,0.08328426304096162,thin_file,0,1.0085633852095897,29.745279711662043
06ALKPV7947DZ1V,6,0.9653162790531283,2.814914455345448,4459058.825504819,0.1649097164802954,34,0.19038262805546183,4679762.042480728,0.1520573715132006,189,0.1860792546058745,1,0.033536615595291704,778,0,0.884066094647066,0.13775831507415698,healthy,0,0.9528387950129801,31.484864131283956
27PMUPS3818WZ1V,27,0.8692796688500255,4.477212239591812,1584836.3394927734,0.07466761075938394,9,0.20489177053595145,1350628.0227038886,0.6442568199978765,16,0.3581227672402954,0,0.056234510874526134,777,0,0.8045286866262298,0.15174431271388483,seasonal,0,1.1734069727947831,25.566577236665776
19MNVPD7007PZ1V,19,0.9247103234010147,0.478634040339565,4461490.979687247,0.08288209810370666,36,0.2166211358146784,4243184.593558576,0.13642358313773986,58,0.16845477607137188,1,0.03293538877504381,720,0,0.8747293574679709,0.208858168150021,healthy,0,1.0514487129454784,28.53206212593996
09ZZXPF7387VZ1V,9,0.968473117255388,0.4878508180346739,4625894.174874138,0.17338058643847537,13,0.2129719878608694,4939140.542576888,0.22268303918715798,112,0.11273645544359284,1,0.04663642416770067,831,0,0.9299095834250612,0.1272349872169903,healthy,0,0.9365787701316715,32.03147557549523
06MCBPA9599XZ1V,6,0.4447287036014302,43.52367633346407,987331.13307359,-0.08116772934052299,2,0.6662746796882327,710037.529834552,0.5167729695869889,12,-0.10894487903942285,0,0.27427416947388356,574,0,0.5876768750409258,0.025172088255465346,stressed,0,1.3905337275674021,21.574449727646638
19XGSPC0640BZ1V,19,0.9057647582199025,1.0273439365041401,1935040.3069492897,0.19496260787996111,35,0.15807923567500615,1846382.7813675064,0.21609352019873918,128,0.07087950520185433,1,0.022202187460110146,716,0,0.8939351482131596,0.19822365308679224,healthy,0,1.0480168719490115,28.625493351274567
06EKMPS3195XZ1V,6,0.6576959173096351,44.705798248245834,799867.5070679984,-0.1224391645181852,1,0.6403899503982898,530091.1670258801,1.0935801853188132,14,-0.2080854884852229,0,0.2773286141606842,565,0,0.5511320331173902,0.08459515311120451,stressed,1,1.5,20.0
09MSSPV2980AZ1V,9,0.9618254771530296,1.1067409187093173,2742645.807759221,0.1621206407200635,13,0.08513564840468371,2538952.474733941,0.24266991717691047,149,0.1842810256530799,1,0.025583872105783306,734,0,0.8798170227897973,0.13714752181436418,healthy,0,1.0802273122684685,27.771932499096184
27TOKPR9719DZ1V,27,0.7565499558386684,4.024834169408427,1457526.5447595108,0.04028983993718962,9,0.34896519032010925,1083026.8398288991,0.42365466258518736,16,0.07541751627700208,1,0.01444364841550776,753,0,0.7105165532795188,0.12677465129211885,thin_file,0,1.3457898651798663,22.291741657595608
29EAKPW6861SZ1V,29,0.9936909888140026,0.10534666365939427,7224014.733970498,0.5753474765218654,2,0.9357078488428752,7283650.201070159,0.06423525985514017,5,1.087488179802257,1,0.0020314428728932256,785,1,0.8951136432923327,0.2576505492689531,fraudster,1,0.9918124202215396,30.2476550891538
19WAOPP8198XZ1V,19,0.9537059587192979,0.06948429184465388,4281134.687750221,0.7189274300147297,1,0.8273760639383656,4361449.386232628,0.09943227927194116,6,0.71651745695737,1,0.01249117271834789,770,1,0.9751868725073831,0.31630699448937505,fraudster,1,0.9815853191519479,30.5628042867622
09IFNPY1424AZ1V,9,0.9162085143830901,4.702409084535609,1158964.9958548935,0.09381402529652894,20,0.23313031139261495,1091137.8674411308,0.5219119263002024,77,-0.02072241080473436,0,0.04113805309248082,756,0,0.7460108735493793,0.11148529627301744,seasonal,1,1.0621618316417032,28.244283598132377
29DQZPY1568EZ1V,29,0.6150393150098111,30.8220607321605,852200.9865725429,-0.2936571279894211,1,0.8625525984544811,499305.8076407537,1.0841316204238398,23,-0.1949274349864362,0,0.27312323278952966,647,0,0.6618846191227006,0.10636230009199533,stressed,0,1.5,20.0
27SHXPB9749SZ1V,27,0.9460358271201926,2.59369082856801,3095922.5247887117,0.10706008234556146,38,0.21675204599149234,2734368.859721478,0.1845096856623889,83,0.0563037012757108,1,0.036995206038346516,834,0,0.9377114828298725,0.16480597272807831,healthy,0,1.1322256372916935,26.496485339936836
29TWCPJ5462RZ1V,29,0.9089124432116017,2.265811261490424,1336396.6312679863,0.17391014453787929,32,0.18948393227385404,1420086.3445256164,0.10723207610495243,124,0.09546925339179929,1,0.013155628495542145,732,0,0.8540204611207278,0.13402283948221416,healthy,0,0.9410671656830931,31.878702279686784
19HMPPY8886OZ1V,19,0.9935585165980486,0.5444950727409426,1566088.2208247422,0.925457845211368,2,0.9307609318768661,1502650.9999794986,0.04550814471492659,15,1.1942515698044307,1,0.013568533340174738,777,1,0.9449097716584328,0.1925834571208611,fraudster,1,1.0422168692837586,28.78479602869685
27ONBPG6808QZ1V,27,0.9082798667925127,1.8094563283991647,1830466.260661548,0.10839434210629649,31,0.12041712314789799,1751210.3937603948,0.2438091810368491,199,0.09456825734347626,1,0.028320232014844862,827,0,0.871407560329865,0.22618738645802372,healthy,0,1.0452577641062113,28.70105444818454
29WMJPT2311DZ1V,29,0.9510540330214268,1.7172991578052617,7436007.203908853,0.6828385780507641,1,0.9439003310095532,7392955.507881024,0.07241859876610753,5,0.6722539234385532,1,0.006451184732665367,752,1,0.9051764055514853,0.17911355173050023,fraudster,1,1.0058233403382362,29.826311238623333
19VGUPU3171TZ1V,19,0.9268993404435097,2.3926773019115646,2103520.22747901,0.11828302236227019,9,0.08162687558713409,1833710.2415252852,0.17849871128133696,52,0.12199082520756854,1,0.030001027405965188,785,0,0.8437493868063956,0.23119710178024683,healthy,0,1.1471388335211,26.152021990151027
29LMFPW3294VZ1V,29,0.8232449186702283,1.0884989942861623,1455827.896869271,0.01959515723360396,7,0.3243673569132839,1037888.076100651,0.28871179677341857,25,0.11707067075702324,1,0.02011752322888795,774,0,0.6200158506322414,0.14642344517823327,thin_file,0,1.4026829389338602,21.387584583300168
29YFCPB8044CZ1V,29,0.9378085624000745,6.2772595522914525,2792002.1703491025,0.3446352058776057,20,0.35816742548011876,2417384.417997105,0.7990232914184102,54,-0.12902962011793678,0,0.054736945978353976,750,0,0.7466508643645097,0.17724736055437088,seasonal,0,1.1549682167068747,25.974740747012135
06GQDPD0141XZ1V,6,0.9762129620450325,2.8085296924995156,4751153.608784737,0.07621719273124009,22,0.20246411095191924,5089575.583717367,0.15056748013805785,176,0.06009269193822719,1,0.0133998633442189,798,0,0.9368312355172288,0.2213085879833236,healthy,0,0.9335068377773358,32.1368829728441
06WXPPQ1146NZ1V,6,0.9186101417846277,2.407929929387131,2724384.924299149,0.1224453308128033,34,0.09868719613823212,2381604.050340957,0.24558786139475303,187,0.12446917285329498,1,0.02184253513075898,718,0,0.9094262342978595,0.24248206383857757,healthy,0,1.143928573647294,26.225413623814124
27OZGPQ2545PZ1V,27,0.9838997327718011,0.0342539503622209,3755539.074442014,0.1955385664589086,30,0.14127258594074849,3456943.7544508083,0.24097420200867634,161,0.1725692213023378,1,0.027321515803892367,724,0,0.9450552912884219,0.1282669954652738,healthy,0,1.0863755216169673,27.614760644963575
19GZPPR9929JZ1V,19,0.9677393129888873,1.697344664522989,4702407.812289087,0.10809837769629711,19,0.08926312643682166,4024069.7119170446,0.2653717121945506,165,0.12871034564921485,1,0.038762202591747466,709,0,0.8351638400017273,0.1752133992821174,healthy,0,1.1685701662581005,25.672399369961276
29FNPPE2270UZ1V,29,0.9287511199383759,1.6146603056054256,3039958.901010341,0.11084678891708563,41,0.10368266513793883,3475393.3997392994,0.2706634373333172,176,0.1247499542441356,1,0.03016227113420149,780,0,0.8340891580339493,0.20700593126267952,healthy,0,0.8747092922597994,34.29710906865458
27ZGSPE0919UZ1V,27,0.7015972571713193,2.8240958144319803,640964.4606534934,0.048402556061673034,10,0.37898126477298344,721560.7578621358,0.44367815655733045,21,0.12797594679700836,1,0.026459711188103,757,0,0.7298754636912452,0.14307511546939067,thin_file,0,0.8883028264349689,33.772266739709906
27HBOPB2330LZ1V,27,0.9679697216833345,0.1700412964975062,945625.3577494789,0.10878658444158637,20,0.1776029168993173,858656.763702442,0.22830089625125033,110,0.08897422069104494,1,0.04430430544067582,794,0,0.9343534916399925,0.16756595268501223,healthy,0,1.1012844686298597,27.24091808660834
27LXEPC4709JZ1V,27,0.9160759896048308,2.4539010723571866,4294963.547422516,0.12612016006412546,28,0.0808940220403567,4020564.510921077,0.22338538367514843,146,0.19717792670411355,1,0.03159067635083342,744,0,0.838970537159624,0.22144091249593784,healthy,0,1.068248882900918,28.083343198574216
09UBGPH4969GZ1V,9,0.7667947705680356,3.5870177770260514,1426287.9164193484,0.07916583136033155,9,0.3580058384521375,1327184.8451143468,0.3303560573574571,20,0.07134825463873756,1,0.06028075322667595,705,0,0.8464978930426648,0.21128703830455142,thin_file,1,1.074671641760996,27.915503521467176
29XZIPG4938VZ1V,29,0.7057130227822875,3.6622731456686486,1413047.187519249,0.09857964924600933,2,0.3378058487960896,1020842.5283133639,0.5680455253290515,39,0.07054443340373621,1,0.002899674433594801,793,0,0.7724552678321904,0.14745721550067614,thin_file,0,1.3841970218990443,21.673215247090766
29YBCPD2184QZ1V,29,0.6633497810727442,41.32871790055322,1420715.7129864823,-0.21380326783636586,3,0.9127770271816682,876022.9286636213,0.893898080339542,16,-0.2750672569140294,0,0.37658668903982506,689,0,0.442231137331364,0.04248968057304073,stressed,1,1.5,20.0
27USDPD4120OZ1V,27,0.4069320558362441,11.789607333734402,1922239.3505760268,-0.26442844534726606,1,0.8479673885978922,1013347.8443649655,0.5757122465646275,8,-0.17278093714766632,0,0.23946127904630313,586,0,0.6854740928319608,0.11448354530207373,stressed,1,1.5,20.0
29DDHPR0047EZ1V,29,0.9419727316926122,1.9155778429922568,2469896.471443736,0.0911322803523005,32,0.217756870714376,2402715.7860790114,0.2788198407358269,156,0.08449319088366294,1,0.010655235201254165,794,0,0.8046701124326767,0.2242666920601416,healthy,0,1.027960312973328,29.184006056835386
06DZQPI1845RZ1V,6,0.986953367181498,0.5419726239339095,4780281.943669975,0.08281575626163196,44,0.12567087097733043,5147683.276912709,0.17875102831308134,104,0.14123170651496703,1,0.022228675053471425,813,0,0.9113554905634672,0.15653300037897774,healthy,0,0.9286278285825151,32.30573010696102
29UEIPE6183CZ1V,29,0.9099441392759345,0.7295165729983623,3833521.1137937685,0.17835447021594286,11,0.19623078103937885,3715276.380777747,0.23361702731412923,82,0.08074764431237315,1,0.014657386513050664,778,0,0.9344503727781679,0.12208030776171776,healthy,0,1.0318266316949665,29.07465176656609
29UJOPA5461OZ1V,29,0.8049928323895186,3.5199059745019485,1216635.1836073028,-0.09171019515912039,24,0.4250252224845986,1047930.9499347436,0.7438025504968966,93,-0.020588075321888832,1,0.0865376088861321,692,0,0.8867734079702639,0.10560274522237192,seasonal,0,1.1609879292934948,25.840061936092773
06PVXPS6815AZ1V,6,0.9828889203619089,1.1622447998581111,4709294.230635053,1.074752354931792,1,0.8469897125666785,4682202.0974747315,0.03243618337251658,11,0.8767532765845635,1,0.005010888485426404,742,1,0.8933994683646401,0.24425014332470563,fraudster,1,1.005786194742626,29.827412780980556
06GJNPT4565SZ1V,6,0.8069673225928643,1.109790749141273,1434696.9787572986,-0.06204490187266365,20,0.30137042773251893,1577381.0672236925,0.8127072187869053,91,0.40712145196808686,0,0.1418171023635508,765,0,0.7681871760628391,0.1445615436694709,seasonal,0,0.909543678803291,32.98357264103219
19BCIPM7687EZ1V,19,0.924966895274023,0.7897420395540335,802744.2411974581,0.18060035511882766,34,0.19096327384927886,833408.0120120122,0.2500531527877684,91,0.07280728511367378,1,0.022916179729378774,834,0,0.8526829081023172,0.13500424420112264,healthy,0,0.9632067722260965,31.145960415816102
19DPGPT2982EZ1V,19,0.9995235836173628,0.7485289357014684,6325611.702292712,0.762180341303952,3,0.9586689655721952,6495785.357035933,0.07342048201588285,7,1.0838226770364634,1,0.018784369897553704,778,1,0.9253978316587709,0.19749378144454913,fraudster,1,0.9738024510679226,30.807069716347943
09KEXPJ8677AZ1V,9,0.9925390191315341,0.5140124644448645,3849643.693106138,0.7988553735708441,1,0.9066653685505873,3911041.7262301384,0.023328258668425708,6,0.9771816661872136,1,0.0012394201395882053,791,1,0.9108775137974728,0.3155342271138388,fraudster,1,0.984301360757104,30.47847051326296
06MTLPM0715FZ1V,6,0.7410899903632707,2.5338502035889405,364508.9045552904,0.07149306844658106,2,0.40272305979233136,302226.062278266,0.3923144672718909,12,0.14880239540952533,1,0.06866504233540373,744,0,0.8103391928262996,0.13807866491847642,thin_file,0,1.2060803155344004,24.873965368307452
29GYTPQ5554PZ1V,29,0.983644219246987,1.646728894920215,1594622.3280394906,0.15805759978796688,43,0.15155590938853009,1644524.2712149308,0.1921796676413164,42,0.17430634757270097,1,0.04147813578415249,729,0,0.906408323273658,0.13686422038343396,healthy,0,0.9696556967574739,30.938816840162875
29QNDPA6788CZ1V,29,0.9926194068431782,0.6860303388108263,3464327.493261086,0.08331138060399809,30,0.12503379855233682,3826047.027206623,0.24577228845398938,181,0.0643098915969816,1,0.021435101049321684,723,0,0.8043754645467898,0.19694242345648144,healthy,0,0.9054586806243136,33.13237880641335
27RRSPG9776NZ1V,27,0.9918469422404979,0.5798741873247557,2306787.481400217,0.7251198822835979,1,0.946112016179493,2414158.7913142457,0.08474250114971467,15,1.1522787021361534,1,0.0028121160815305357,786,1,0.859252983852278,0.26154095238133424,fraudster,1,0.9555243382082681,31.396374535319413
29BDUPZ9750OZ1V,29,0.9676940782996838,2.513725124555411,4406809.973267783,0.16225337804986098,9,0.14148948417496043,4552957.536022092,0.13207308122394862,71,0.15104681262123618,1,0.008962662786964037,740,0,0.9040924385765235,0.156735705720635,healthy,0,0.9679005214527,30.994920795138817
06DHVPH5932IZ1V,6,0.9509854009550458,1.5038269338771881,1011020.641256525,0.055236732898433574,42,0.1571623946682921,992269.8318334171,0.2678360789960597,54,0.07410193770677678,1,0.00124858310585248,756,0,0.8673558151895189,0.1579965690803612,healthy,0,1.018896885526049,29.4436075192351
06HZNPR5149YZ1V,6,0.9663804527621805,1.4238926272494417,4345515.885670628,0.170850522942508,47,0.1619496110155453,4825614.495582617,0.14116824200735364,197,0.06678794290965918,1,0.013487480575849482,842,0,0.8085630284133972,0.20498712448016515,healthy,0,0.9005103680885673,33.314441524619326
19PPXPS8591GZ1V,19,0.9769169745175008,1.343912280989824,1696231.1821653289,0.7044607531024856,1,0.9538758292926346,1731328.0737397675,0.023211151053232813,5,0.8372754107977957,1,0.001765563859368189,785,1,0.9794613357931611,0.3294593177066589,fraudster,1,0.9797283414352386,30.62073304529697
